mlb_player_id,player_name,injury_date,season,injury_description,team_name
623437,Justin Topa,2024-09-25,2024,Minnesota Twins activated RHP Justin Topa from the 60-day injured list.,Minnesota Twins
623465,Evan Phillips,2017-05-10,2017,Mississippi Braves placed RHP Evan Phillips on the 7-day disabled list.,Mississippi Braves
623465,Evan Phillips,2017-05-17,2017,Mississippi Braves activated RHP Evan Phillips from the 7-day disabled list.,Mississippi Braves
623465,Evan Phillips,2017-08-24,2017,Gwinnett Braves placed RHP Evan Phillips on the 7-day disabled list.,Gwinnett Stripers
623465,Evan Phillips,2017-08-31,2017,Gwinnett Braves activated RHP Evan Phillips from the 7-day disabled list.,Gwinnett Stripers
623465,Evan Phillips,2020-09-23,2020,Baltimore Orioles placed RHP Evan Phillips on the 10-day injured list. Right elbow inflammation.,Baltimore Orioles
623465,Evan Phillips,2020-09-28,2020,Baltimore Orioles activated RHP Evan Phillips from the 10-day injured list.,Baltimore Orioles
623465,Evan Phillips,2021-05-31,2021,Norfolk Tides placed RHP Evan Phillips on the 7-day injured list.,Norfolk Tides
623465,Evan Phillips,2021-06-17,2021,Norfolk Tides activated RHP Evan Phillips from the 7-day injured list.,Norfolk Tides
623465,Evan Phillips,2021-08-20,2021,Los Angeles Dodgers placed RHP Evan Phillips on the 10-day injured list. Right quad strain.,Los Angeles Dodgers
623465,Evan Phillips,2021-08-30,2021,Los Angeles Dodgers activated RHP Evan Phillips from the 10-day injured list.,Los Angeles Dodgers
623465,Evan Phillips,2024-05-05,2024,Los Angeles Dodgers placed RHP Evan Phillips on the 15-day injured list. Right hamstring strain.,Los Angeles Dodgers
623465,Evan Phillips,2024-05-31,2024,Los Angeles Dodgers activated RHP Evan Phillips from the 15-day injured list.,Los Angeles Dodgers
623465,Evan Phillips,2025-03-17,2025,Los Angeles Dodgers placed RHP Evan Phillips on the 15-day injured list. Right rotator cuff strain.,Los Angeles Dodgers
623465,Evan Phillips,2025-04-19,2025,Los Angeles Dodgers activated RHP Evan Phillips from the 15-day injured list.,Los Angeles Dodgers
623465,Evan Phillips,2025-05-07,2025,Los Angeles Dodgers placed RHP Evan Phillips on the 15-day injured list. Right forearm discomfort.,Los Angeles Dodgers
623474,Jimmy Herget,2022-06-22,2022,Los Angeles Angels placed RHP Jimmy Herget on the 15-day injured list. Right shoulder impingement.,Los Angeles Angels
623474,Jimmy Herget,2022-07-31,2022,Los Angeles Angels activated RHP Jimmy Herget from the 15-day injured list.,Los Angeles Angels
623474,Jimmy Herget,2024-06-08,2024,"Atlanta Braves placed RHP Jimmy Herget on the 15-day injured list retroactive to June 6, 2024. Right shoulder inflammation.",Atlanta Braves
623474,Jimmy Herget,2024-07-27,2024,Atlanta Braves activated RHP Jimmy Herget from the 15-day injured list.,Atlanta Braves
623993,Anthony Santander,2013-08-01,2013,Lake County Captains placed LF Anthony Santander on the 7-day disabled list.,Lake County Captains
623993,Anthony Santander,2013-09-09,2013,Lake County Captains activated RF Anthony Santander from the 7-day disabled list.,Lake County Captains
623993,Anthony Santander,2014-06-10,2014,"Lake County Captains placed DH Anthony Santander on the 7-day disabled list retroactive to June 6, 2014. Righ Elbow strain",Lake County Captains
623993,Anthony Santander,2014-09-15,2014,Lake County Captains activated DH Anthony Santander from the 7-day disabled list.,Lake County Captains
623993,Anthony Santander,2015-04-10,2015,Lake County Captains placed DH Anthony Santander on the 7-day disabled list.,Lake County Captains
623993,Anthony Santander,2017-04-02,2017,"Baltimore Orioles placed OF Anthony Santander on the 10-day disabled list retroactive to March 30, 2017. Strained right forearm.",Baltimore Orioles
623993,Anthony Santander,2017-06-14,2017,Baltimore Orioles transferred OF Anthony Santander from the 10-day disabled list to the 60-day disabled list. Strained right forearm.,Baltimore Orioles
623993,Anthony Santander,2018-07-24,2018,Bowie Baysox placed RF Anthony Santander on the 7-day disabled list.,Chesapeake Baysox
623993,Anthony Santander,2020-09-05,2020,Baltimore Orioles placed LF Anthony Santander on the 10-day injured list. Right oblique strain.,Baltimore Orioles
623993,Anthony Santander,2020-09-28,2020,Baltimore Orioles activated RF Anthony Santander from the 10 day injured list.,Baltimore Orioles
623993,Anthony Santander,2021-04-21,2021,Baltimore Orioles placed RF Anthony Santander on the 10-day injured list. Left ankle sprain.,Baltimore Orioles
623993,Anthony Santander,2021-07-21,2021,Baltimore Orioles placed RF Anthony Santander on the 10-day injured list.,Baltimore Orioles
623993,Anthony Santander,2021-07-30,2021,Baltimore Orioles activated RF Anthony Santander from the 10-day injured list.,Baltimore Orioles
623993,Anthony Santander,2021-09-28,2021,Baltimore Orioles placed RF Anthony Santander on the 10-day injured list. Right knee sprain.,Baltimore Orioles
623993,Anthony Santander,2021-10-05,2021,Baltimore Orioles activated RF Anthony Santander from the 10-day injured list.,Baltimore Orioles
624133,Ranger Suárez,2018-05-12,2018,"Reading Fightin Phils placed LHP Ranger Suarez on the 7-day disabled list retroactive to May 10, 2018. Right hamstring injury.",Reading Fightin Phils
624133,Ranger Suárez,2018-05-28,2018,Reading Fightin Phils activated LHP Ranger Suarez from the 7-day disabled list.,Reading Fightin Phils
624133,Ranger Suárez,2019-05-01,2019,Lehigh Valley IronPigs placed LHP Ranger Suarez on the 7-day injured list. Right abdominal strain.,Lehigh Valley IronPigs
624133,Ranger Suárez,2019-05-25,2019,Lehigh Valley IronPigs activated LHP Ranger Suarez from the 7-day injured list.,Lehigh Valley IronPigs
624133,Ranger Suárez,2020-07-01,2020,"Philadelphia Phillies placed LHP Ranger Suarez on the 10-day injured list retroactive to June 30, 2020.",Philadelphia Phillies
624133,Ranger Suárez,2022-07-03,2022,"Philadelphia Phillies placed LHP Ranger Suarez on the 15-day injured list retroactive to June 30, 2022. Low back spasms.",Philadelphia Phillies
624133,Ranger Suárez,2022-07-16,2022,Philadelphia Phillies activated LHP Ranger Suarez from the 15-day injured list.,Philadelphia Phillies
624133,Ranger Suárez,2023-03-30,2023,"Philadelphia Phillies placed LHP Ranger Suárez on the 15-day injured list retroactive to March 27, 2023. Left elbow strain.",Philadelphia Phillies
624133,Ranger Suárez,2023-05-13,2023,Philadelphia Phillies activated LHP Ranger Suárez from the 15-day injured list.,Philadelphia Phillies
624133,Ranger Suárez,2023-08-19,2023,"Philadelphia Phillies placed LHP Ranger Suárez on the 15-day injured list retroactive to August 16, 2023. Right hamstring strain.",Philadelphia Phillies
624133,Ranger Suárez,2023-09-01,2023,Philadelphia Phillies activated LHP Ranger Suárez from the 15-day injured list.,Philadelphia Phillies
624133,Ranger Suárez,2024-07-27,2024,"Philadelphia Phillies placed LHP Ranger Suárez on the 15-day injured list retroactive to July 24, 2024. Lower back soreness.",Philadelphia Phillies
624133,Ranger Suárez,2024-08-24,2024,Philadelphia Phillies activated LHP Ranger Suárez from the 15-day injured list.,Philadelphia Phillies
624133,Ranger Suárez,2025-03-27,2025,"Philadelphia Phillies placed LHP Ranger Suárez on the 15-day injured list retroactive to March 24, 2025. Low back stiffness.",Philadelphia Phillies
624133,Ranger Suárez,2025-05-03,2025,Philadelphia Phillies activated LHP Ranger Suárez from the 15-day injured list.,Philadelphia Phillies
624413,Pete Alonso,2017-04-12,2017,St. Lucie Mets placed 1B Peter Alonso on the 7-day disabled list.,St. Lucie Mets
624413,Pete Alonso,2017-05-26,2017,St. Lucie Mets activated 1B Peter Alonso from the 7-day disabled list.,St. Lucie Mets
624413,Pete Alonso,2021-05-21,2021,New York Mets placed 1B Pete Alonso on the 10-day injured list. Right hand sprain.,New York Mets
624413,Pete Alonso,2021-05-31,2021,New York Mets activated 1B Pete Alonso from the 10-day injured list.,New York Mets
624413,Pete Alonso,2023-06-09,2023,"New York Mets placed 1B Pete Alonso on the 10-day injured list retroactive to June 8, 2023. Left wrist bone bruise and sprain.",New York Mets
624413,Pete Alonso,2023-06-18,2023,New York Mets activated 1B Pete Alonso from the 10-day injured list.,New York Mets
624415,Cavan Biggio,2021-05-22,2021,Toronto Blue Jays placed 2B Cavan Biggio on the 10-day injured list. Cervical spine ligament sprain.,Toronto Blue Jays
624415,Cavan Biggio,2021-08-03,2021,Toronto Blue Jays placed 2B Cavan Biggio on the 10-day injured list. Mid back tightness.,Toronto Blue Jays
624415,Cavan Biggio,2022-04-25,2022,Toronto Blue Jays placed 2B Cavan Biggio on the 10-day injured list.,Toronto Blue Jays
624424,Michael Conforto,2017-07-08,2017,New York Mets activated LF Michael Conforto from the 10-day disabled list.,New York Mets
624424,Michael Conforto,2017-08-25,2017,New York Mets placed LF Michael Conforto on the 10-day disabled list. Left shoulder dislocation.,New York Mets
624424,Michael Conforto,2017-10-02,2017,New York Mets activated LF Michael Conforto from the 10-day disabled list.,New York Mets
624424,Michael Conforto,2018-03-29,2018,"New York Mets placed LF Michael Conforto on the 10-day disabled list retroactive to March 26, 2018. Left shoulder dislocation.",New York Mets
624424,Michael Conforto,2018-04-05,2018,New York Mets activated LF Michael Conforto from the 10-day injured list.,New York Mets
624424,Michael Conforto,2019-05-17,2019,New York Mets placed LF Michael Conforto on the 7-day injured list. Concussion,New York Mets
624424,Michael Conforto,2019-05-26,2019,New York Mets activated RF Michael Conforto from the 7-day injured list.,New York Mets
624424,Michael Conforto,2020-09-24,2020,New York Mets placed RF Michael Conforto on the 10-day injured list. Left hamstring tightness.,New York Mets
624424,Michael Conforto,2020-09-28,2020,New York Mets activated LF Michael Conforto from the 10-day injured list.,New York Mets
624424,Michael Conforto,2021-05-17,2021,New York Mets placed LF Michael Conforto on the 10-day injured list. Strained right hamstring.,New York Mets
624424,Michael Conforto,2023-08-24,2023,San Francisco Giants placed LF Michael Conforto on the 10-day injured list. Left hamstring strain.,San Francisco Giants
624424,Michael Conforto,2023-08-25,2023,"San Francisco Giants placed LF Michael Conforto on the 10-day injured list retroactive to August 24, 2023. Left hamstring strain.",San Francisco Giants
624424,Michael Conforto,2023-09-15,2023,San Francisco Giants placed LF Michael Conforto on the 10-day injured list. Right hamstring strain.,San Francisco Giants
624424,Michael Conforto,2024-06-03,2024,San Francisco Giants activated LF Michael Conforto from the 10-day injured list.,San Francisco Giants
624428,Adam Frazier,2017-04-24,2017,"Pittsburgh Pirates placed 2B Adam Frazier on the 10-day disabled list retroactive to April 23, 2017. Left hamstring strain.",Pittsburgh Pirates
624428,Adam Frazier,2017-05-12,2017,Pittsburgh Pirates activated 2B Adam Frazier from the 10-day disabled list.,Pittsburgh Pirates
624428,Adam Frazier,2017-08-28,2017,Pittsburgh Pirates placed LF Adam Frazier on the 10-day disabled list. Right hamstring strain.,Pittsburgh Pirates
624428,Adam Frazier,2024-06-24,2024,"Kansas City Royals placed 2B Adam Frazier on the 10-day injured list retroactive to June 23, 2024. Right thumb sprain.",Kansas City Royals
624428,Adam Frazier,2024-07-05,2024,Kansas City Royals activated 2B Adam Frazier from the 10-day injured list.,Kansas City Royals
624431,Jose Trevino,2016-05-16,2016,"High Desert Mavericks placed C Jose Trevino on the 7-day disabled list retroactive to May 15, 2016.",High Desert Mavericks
624431,Jose Trevino,2018-04-29,2018,Frisco RoughRiders placed C Jose Trevino on the 7-day disabled list.,Frisco RoughRiders
624431,Jose Trevino,2018-05-11,2018,Frisco RoughRiders activated C Jose Trevino from the 7-day disabled list.,Frisco RoughRiders
624431,Jose Trevino,2018-06-29,2018,"Frisco RoughRiders placed C Jose Trevino on the 7-day disabled list retroactive to June 27, 2018.",Frisco RoughRiders
624431,Jose Trevino,2019-05-19,2019,Nashville Sounds placed C Jose Trevino on the 7-day injured list.,Nashville Sounds
624431,Jose Trevino,2019-07-11,2019,Nashville Sounds activated C Jose Trevino from the 7-day injured list.,Nashville Sounds
624431,Jose Trevino,2020-09-13,2020,"Texas Rangers placed C Jose Trevino on the 10-day injured list retroactive to September 11, 2020. Left wrist impingement.",Texas Rangers
624431,Jose Trevino,2020-09-28,2020,Texas Rangers activated C Jose Trevino from the 10 day injured list.,Texas Rangers
624431,Jose Trevino,2021-07-01,2021,Texas Rangers placed C Jose Trevino on the 10-day injured list. Right forearm contusion.,Texas Rangers
624431,Jose Trevino,2022-09-12,2022,New York Yankees placed C Jose Trevino on the 10-day injured list. Left hamstring strain.,New York Yankees
624431,Jose Trevino,2023-05-30,2023,New York Yankees activated C Jose Trevino from the 10-day injured list.,New York Yankees
624431,Jose Trevino,2023-07-21,2023,"New York Yankees placed C Jose Trevino on the 10-day injured list retroactive to July 18, 2023. Right wrist tear.",New York Yankees
624431,Jose Trevino,2023-08-01,2023,New York Yankees transferred C Jose Trevino from the 10-day injured list to the 60-day injured list. Right wrist tear.,New York Yankees
624431,Jose Trevino,2023-11-06,2023,New York Yankees activated C Jose Trevino from the 60-day injured list.,New York Yankees
624431,Jose Trevino,2024-07-13,2024,New York Yankees placed C Jose Trevino on the 10-day injured list. Left quad strain.,New York Yankees
624431,Jose Trevino,2024-08-15,2024,New York Yankees activated C Jose Trevino from the 10-day injured list.,New York Yankees
624585,Jorge Soler,2013-06-18,2013,Daytona Cubs placed RF Jorge Soler on the 7-day disabled list.,Daytona Tortugas
624585,Jorge Soler,2014-04-04,2014,Tennessee Smokies placed RF Jorge Soler on the 7-day disabled list.,Knoxville Smokies
624585,Jorge Soler,2014-05-07,2014,Tennessee Smokies activated RF Jorge Soler from the 7-day disabled list.,Knoxville Smokies
624585,Jorge Soler,2014-05-22,2014,Tennessee Smokies placed RF Jorge Soler on the 7-day disabled list. strained right hamstring,Knoxville Smokies
624585,Jorge Soler,2014-07-06,2014,Tennessee Smokies activated RF Jorge Soler from the 7-day disabled list.,Knoxville Smokies
624585,Jorge Soler,2015-06-03,2015,Chicago Cubs placed RF Jorge Soler on the 15-day disabled list. Left ankle sprain,Chicago Cubs
624585,Jorge Soler,2015-07-05,2015,Chicago Cubs activated RF Jorge Soler from the 15-day disabled list.,Chicago Cubs
624585,Jorge Soler,2015-08-24,2015,Chicago Cubs placed RF Jorge Soler on the 15-day disabled list. Oblique Strain,Chicago Cubs
624585,Jorge Soler,2015-09-17,2015,Chicago Cubs activated LF Jorge Soler from the 15-day disabled list.,Chicago Cubs
624585,Jorge Soler,2016-06-07,2016,Chicago Cubs placed LF Jorge Soler on the 15-day disabled list. Left hamstring strain.,Chicago Cubs
624585,Jorge Soler,2016-08-05,2016,Chicago Cubs activated LF Jorge Soler from the 15-day disabled list.,Chicago Cubs
624585,Jorge Soler,2017-04-02,2017,"Kansas City Royals placed LF Jorge Soler on the 10-day disabled list retroactive to March 30, 2017. Strained left oblique.",Kansas City Royals
624585,Jorge Soler,2018-06-17,2018,"Kansas City Royals placed RF Jorge Soler on the 10-day disabled list retroactive to June 16, 2018. Left toe fracture.",Kansas City Royals
624585,Jorge Soler,2018-08-12,2018,Kansas City Royals transferred RF Jorge Soler from the 10-day disabled list to the 60-day disabled list. Left toe fracture.,Kansas City Royals
624585,Jorge Soler,2018-11-02,2018,Kansas City Royals activated RF Jorge Soler from the 60-day injured list.,Kansas City Royals
624585,Jorge Soler,2020-09-08,2020,"Kansas City Royals placed RF Jorge Soler on the 10-day injured list retroactive to September 6, 2020. Right oblique strain.",Kansas City Royals
624585,Jorge Soler,2020-09-21,2020,Kansas City Royals activated RF Jorge Soler from the 10-day injured list.,Kansas City Royals
624585,Jorge Soler,2020-09-25,2020,Kansas City Royals placed RF Jorge Soler on the 10-day injured list. Right oblique strain.,Kansas City Royals
624585,Jorge Soler,2020-09-28,2020,Kansas City Royals activated RF Jorge Soler from the 10 day injured list.,Kansas City Royals
624585,Jorge Soler,2021-10-12,2021,Atlanta Braves placed RF Jorge Soler on the 10-day injured list.,Atlanta Braves
624585,Jorge Soler,2021-10-21,2021,Atlanta Braves activated RF Jorge Soler from the 10-day injured list.,Atlanta Braves
624585,Jorge Soler,2022-07-01,2022,"Miami Marlins placed RF Jorge Soler on the 10-day injured list retroactive to June 29, 2022. Bilateral pelvis inflammation.",Miami Marlins
624585,Jorge Soler,2022-07-23,2022,Miami Marlins placed RF Jorge Soler on the 10-day injured list. Low back spasms.,Miami Marlins
624585,Jorge Soler,2022-09-15,2022,Miami Marlins transferred RF Jorge Soler from the 10-day injured list to the 60-day injured list.,Miami Marlins
624585,Jorge Soler,2022-11-10,2022,Miami Marlins activated RF Jorge Soler from the 60-day injured list.,Miami Marlins
624585,Jorge Soler,2023-09-06,2023,Miami Marlins placed RF Jorge Soler on the 10-day injured list. Right oblique strain.,Miami Marlins
624585,Jorge Soler,2023-09-17,2023,Miami Marlins activated RF Jorge Soler from the 10-day injured list.,Miami Marlins
624585,Jorge Soler,2024-05-08,2024,"San Francisco Giants placed RF Jorge Soler on the 10-day injured list retroactive to May 5, 2024. Right shoulder strain.",San Francisco Giants
624585,Jorge Soler,2024-05-17,2024,San Francisco Giants activated RF Jorge Soler from the 10-day injured list.,San Francisco Giants
624641,Edmundo Sosa,2016-08-03,2016,"Palm Beach Cardinals placed SS Edmundo Sosa on the 7-day disabled list retroactive to August 1, 2016.",Palm Beach Cardinals
624641,Edmundo Sosa,2016-10-02,2016,Palm Beach Cardinals activated SS Edmundo Sosa from the 7-day disabled list.,Palm Beach Cardinals
624641,Edmundo Sosa,2017-06-01,2017,Palm Beach Cardinals placed SS Edmundo Sosa on the 7-day disabled list.,Palm Beach Cardinals
624641,Edmundo Sosa,2017-06-18,2017,Springfield Cardinals placed SS Edmundo Sosa on the 7-day disabled list.,Springfield Cardinals
624641,Edmundo Sosa,2022-05-03,2022,St. Louis Cardinals placed 2B Edmundo Sosa on the 10-day injured list.,St. Louis Cardinals
624641,Edmundo Sosa,2022-09-16,2022,Philadelphia Phillies placed 2B Edmundo Sosa on the 10-day injured list. Right hamstring strain.,Philadelphia Phillies
624641,Edmundo Sosa,2022-10-06,2022,Philadelphia Phillies activated 2B Edmundo Sosa from the 10-day injured list.,Philadelphia Phillies
624641,Edmundo Sosa,2024-09-08,2024,"Philadelphia Phillies placed SS Edmundo Sosa on the 10-day injured list retroactive to September 7, 2024. Back spasms.",Philadelphia Phillies
624641,Edmundo Sosa,2024-09-17,2024,Philadelphia Phillies activated SS Edmundo Sosa from the 10-day injured list.,Philadelphia Phillies
625643,Reynaldo López,2013-07-23,2013,GCL Nationals placed RHP Reynaldo Lopez on the 60-day disabled list.,FCL Nationals
625643,Reynaldo López,2013-10-02,2013,GCL Nationals activated RHP Reynaldo Lopez from the 60-day disabled list.,FCL Nationals
625643,Reynaldo López,2015-08-20,2015,"Potomac Nationals placed RHP Reynaldo Lopez on the 7-day disabled list retroactive to August 19, 2015.",Fredericksburg Nationals
625643,Reynaldo López,2015-09-14,2015,Potomac Nationals activated RHP Reynaldo Lopez from the 7-day disabled list.,Fredericksburg Nationals
625643,Reynaldo López,2017-08-19,2017,"Chicago White Sox placed RHP Reynaldo Lopez on the 10-day disabled list retroactive to August 18, 2017. Strained back.",Chicago White Sox
625643,Reynaldo López,2017-09-01,2017,Chicago White Sox activated RHP Reynaldo Lopez from the 10-day injured list.,Chicago White Sox
625643,Reynaldo López,2020-07-27,2020,Chicago White Sox placed RHP Reynaldo Lopez on the 10-day injured list. Right shoulder soreness.,Chicago White Sox
625643,Reynaldo López,2021-05-04,2021,Charlotte Knights placed RHP Reynaldo Lopez on the 7-day injured list.,Charlotte Knights
625643,Reynaldo López,2021-05-12,2021,Charlotte Knights activated RHP Reynaldo Lopez from the 7-day injured list.,Charlotte Knights
625643,Reynaldo López,2022-07-28,2022,"Chicago White Sox placed RHP Reynaldo Lopez on the 15-day injured list retroactive to July 25, 2022. Lower back strain.",Chicago White Sox
625643,Reynaldo López,2022-08-09,2022,Chicago White Sox activated RHP Reynaldo López from the 15-day injured list.,Chicago White Sox
625643,Reynaldo López,2024-08-05,2024,"Atlanta Braves placed RHP Reynaldo López on the 15-day injured list retroactive to August 2, 2024.",Atlanta Braves
625643,Reynaldo López,2024-08-19,2024,Atlanta Braves activated RHP Reynaldo López from the 15-day injured list.,Atlanta Braves
625643,Reynaldo López,2024-09-11,2024,Atlanta Braves placed RHP Reynaldo López on the 15-day injured list. Right shoulder inflammation.,Atlanta Braves
625643,Reynaldo López,2024-09-28,2024,Atlanta Braves activated RHP Reynaldo López from the 15-day injured list.,Atlanta Braves
625643,Reynaldo López,2025-03-31,2025,"Atlanta Braves placed RHP Reynaldo López on the 15-day injured list retroactive to March 29, 2025.",Atlanta Braves
625643,Reynaldo López,2025-04-03,2025,Atlanta Braves transferred RHP Reynaldo López from the 15-day injured list to the 60-day injured list.,Atlanta Braves
628317,Kenta Maeda,2017-05-11,2017,Los Angeles Dodgers placed RHP Kenta Maeda on the 10-day disabled list. Left hamstring tightness.,Los Angeles Dodgers
628317,Kenta Maeda,2017-05-25,2017,Los Angeles Dodgers activated RHP Kenta Maeda from the 10-day disabled list.,Los Angeles Dodgers
628317,Kenta Maeda,2018-05-30,2018,Los Angeles Dodgers placed RHP Kenta Maeda on the 10-day disabled list. Right hip strain.,Los Angeles Dodgers
628317,Kenta Maeda,2018-06-13,2018,Los Angeles Dodgers activated RHP Kenta Maeda from the 10-day disabled list.,Los Angeles Dodgers
628317,Kenta Maeda,2019-05-17,2019,Los Angeles Dodgers placed RHP Kenta Maeda on the 10-day injured list. Left adductor contusion.,Los Angeles Dodgers
628317,Kenta Maeda,2019-05-26,2019,Los Angeles Dodgers activated RHP Kenta Maeda from the 10-day injured list.,Los Angeles Dodgers
628317,Kenta Maeda,2021-05-23,2021,Minnesota Twins placed RHP Kenta Maeda on the 7-day injured list.,Minnesota Twins
628317,Kenta Maeda,2021-08-23,2021,Minnesota Twins placed RHP Kenta Maeda on the 10-day injured list. Right forearm tightness.,Minnesota Twins
628317,Kenta Maeda,2021-09-01,2021,Minnesota Twins placed RHP Kenta Maeda on the 60-day injured list. Right forearm tightness.,Minnesota Twins
628317,Kenta Maeda,2021-11-05,2021,Minnesota Twins activated RHP Kenta Maeda from the 60-day injured list.,Minnesota Twins
628317,Kenta Maeda,2022-03-20,2022,Minnesota Twins placed RHP Kenta Maeda on the 60-day injured list. Tommy John surgery.,Minnesota Twins
628317,Kenta Maeda,2022-11-10,2022,Minnesota Twins activated RHP Kenta Maeda from the 60-day injured list.,Minnesota Twins
628317,Kenta Maeda,2023-04-29,2023,"Minnesota Twins placed RHP Kenta Maeda on the 15-day injured list retroactive to April 27, 2023. Right triceps strain.",Minnesota Twins
628317,Kenta Maeda,2023-06-23,2023,Minnesota Twins activated RHP Kenta Maeda from the 15-day injured list.,Minnesota Twins
628317,Kenta Maeda,2024-05-11,2024,"Detroit Tigers placed RHP Kenta Maeda on the 15-day injured list retroactive to May 8, 2024. Viral illness.",Detroit Tigers
628317,Kenta Maeda,2024-05-24,2024,Detroit Tigers activated RHP Kenta Maeda from the 15-day injured list.,Detroit Tigers
628451,Andy Ibáñez,2017-04-18,2017,Frisco RoughRiders placed 2B Andy Ibanez on the 7-day disabled list.,Frisco RoughRiders
628451,Andy Ibáñez,2017-05-30,2017,Frisco RoughRiders activated 2B Andy Ibanez from the 7-day disabled list.,Frisco RoughRiders
628451,Andy Ibáñez,2021-08-30,2021,Texas Rangers placed 2B Andy Ibanez on the 10-day injured list. Left hamstring strain.,Texas Rangers
628451,Andy Ibáñez,2024-04-08,2024,Detroit Tigers placed 2B Andy Ibáñez on the 10-day injured list. Left hamstring strain.,Detroit Tigers
628451,Andy Ibáñez,2024-04-30,2024,Detroit Tigers activated 2B Andy Ibáñez from the 10-day injured list.,Detroit Tigers
628452,Raisel Iglesias,2015-06-05,2015,"Cincinnati Reds placed RHP Raisel Iglesias on the 15-day disabled list retroactive to May 31, 2015. Right shoulder tendinitis",Cincinnati Reds
628452,Raisel Iglesias,2015-07-11,2015,Cincinnati Reds activated RHP Raisel Iglesias from the 15-day disabled list.,Cincinnati Reds
628452,Raisel Iglesias,2016-05-01,2016,"Cincinnati Reds placed RHP Raisel Iglesias on the 15-day disabled list retroactive to April 26, 2016. Impingement in his right shoulder",Cincinnati Reds
628452,Raisel Iglesias,2016-06-21,2016,Cincinnati Reds activated RHP Raisel Iglesias from the 15-day disabled list.,Cincinnati Reds
628452,Raisel Iglesias,2018-05-23,2018,"Cincinnati Reds placed RHP Raisel Iglesias on the 10-day disabled list retroactive to May 20, 2018. Left biceps strain.",Cincinnati Reds
628452,Raisel Iglesias,2018-05-30,2018,Cincinnati Reds activated RHP Raisel Iglesias from the 10-day injured list.,Cincinnati Reds
628452,Raisel Iglesias,2023-03-30,2023,"Atlanta Braves placed RHP Raisel Iglesias on the 15-day injured list retroactive to March 27, 2023. Strained right shoulder.",Atlanta Braves
628452,Raisel Iglesias,2023-05-05,2023,Atlanta Braves activated RHP Raisel Iglesias from the 15-day injured list.,Atlanta Braves
630105,Jake Cronenworth,2019-07-17,2019,Durham Bulls placed SS Jake Cronenworth on the 7-day injured list.,Durham Bulls
630105,Jake Cronenworth,2019-08-25,2019,Durham Bulls activated SS Jake Cronenworth from the 7-day injured list.,Durham Bulls
630105,Jake Cronenworth,2023-08-26,2023,San Diego Padres placed SS Jake Cronenworth on the 10-day injured list. Right wrist fracture.,San Diego Padres
630105,Jake Cronenworth,2023-10-02,2023,San Diego Padres activated SS Jake Cronenworth from the 10-day injured list.,San Diego Padres
630105,Jake Cronenworth,2025-04-11,2025,"San Diego Padres placed 1B Jake Cronenworth on the 10-day injured list retroactive to April 9, 2025. Non-displaced right rib fracture.",San Diego Padres
630105,Jake Cronenworth,2025-05-09,2025,San Diego Padres activated 2B Jake Cronenworth from the 10-day injured list.,San Diego Padres
640448,Kyle Finnegan,2014-07-10,2014,Beloit Snappers placed RHP Kyle Finnegan on the 7-day disabled list.,Beloit Sky Carp
640448,Kyle Finnegan,2018-05-15,2018,"Nashville Sounds placed RHP Kyle Finnegan on the 7-day disabled list retroactive to May 12, 2018.",Nashville Sounds
640448,Kyle Finnegan,2018-06-23,2018,Nashville Sounds activated RHP Kyle Finnegan from the 7-day disabled list.,Nashville Sounds
640448,Kyle Finnegan,2019-05-20,2019,Midland RockHounds placed RHP Kyle Finnegan on the 7-day injured list.,Midland RockHounds
640448,Kyle Finnegan,2019-05-31,2019,Midland RockHounds activated RHP Kyle Finnegan from the 7-day injured list.,Midland RockHounds
640448,Kyle Finnegan,2021-06-22,2021,Washington Nationals placed RHP Kyle Finnegan on the 10-day injured list. Left hamstring strain.,Washington Nationals
640448,Kyle Finnegan,2021-07-06,2021,Washington Nationals activated RHP Kyle Finnegan from the 10-day injured list.,Washington Nationals
640451,Hunter Harvey,2014-07-31,2014,Delmarva Shorebirds placed RHP Hunter Harvey on the 7-day disabled list.,Delmarva Shorebirds
640451,Hunter Harvey,2014-09-17,2014,Delmarva Shorebirds activated RHP Hunter Harvey from the 7-day disabled list.,Delmarva Shorebirds
640451,Hunter Harvey,2015-09-30,2015,Frederick Keys activated RHP Hunter Harvey from the 7-day disabled list.,Frederick Keys
640451,Hunter Harvey,2016-04-07,2016,Frederick Keys placed RHP Hunter Harvey on the 7-day disabled list.,Frederick Keys
640451,Hunter Harvey,2016-08-04,2016,Frederick Keys transferred RHP Hunter Harvey from the 7-day disabled list to the 60-day disabled list.,Frederick Keys
640451,Hunter Harvey,2016-10-02,2016,Frederick Keys activated RHP Hunter Harvey from the 60-day disabled list.,Frederick Keys
640451,Hunter Harvey,2017-04-06,2017,Frederick Keys placed RHP Hunter Harvey on the 7-day disabled list.,Frederick Keys
640451,Hunter Harvey,2018-06-08,2018,Bowie Baysox placed RHP Hunter Harvey on the 7-day disabled list.,Chesapeake Baysox
640451,Hunter Harvey,2020-07-22,2020,"Baltimore Orioles placed RHP Hunter Harvey on the 10-day injured list retroactive to July 20, 2020. Right forearm strain.",Baltimore Orioles
640451,Hunter Harvey,2020-08-30,2020,Baltimore Orioles activated RHP Hunter Harvey from the 10-day injured list.,Baltimore Orioles
